idx,announcement_id,category_large,agency,title,ext,n_chars,evidence,source_url,label_19class,confidence,exclude_reason,note,batch
130,PBLN_000000000122724,기술,산업통상부,[충북] 청주시 2026년 2차 공정혁신시뮬레이션센터 구축 및 운영사업 기술지원 수혜기업 모집 연장 공고,hwpx,4705,"지원내용 / m / 세부 지원내용 / * 비용지원 신청 금액은 선정평가 결과, 예산, 신청 내용에 따라 조정될 수 있음. / * 기술자문의 경우 적합성평가 제외, / 필요시 신청서 및 사업계획서 작성을 위한 기술자문 요청 가능 / 지원기관 / 세부내용 / 구분 / 지원금 / 자기부담금 / 지원규모 / 충북테크노파크 / · / 설계 및 해석 / 기술 서비스 활용 비용지원 / - / 제품 모델링(설계) 및 해석 지원 / - / 공정 모델링(설계) 및 해석 지원 / 비용지원 / 최대 1,600만원 / (기업당) / 200만원 / 이 / 지원규모 / 충북테크노파크 / · / 설계 및 해석 / 기술 서비스 활용 비용지원 / - / 제품 모델링(설계) 및 해석 지원 / - / 공정 모델링(설계) 및 해석 지원 / 비용지원 / 최대 1,600만원 / (기업당) / 200만원 / 이상 / 23개社 / 내외 / 충북테크노파크, / 한국기계연구원, / 한국과학기술 / 정보연구원, / 한국표준협회 / · 설계 및 해석 / 전문가 컨설팅 및 / 기술자문 / 현물지원 / - / - / 104개社 / 내외 / 충북테크노파크, / 한국과학기술 / 정보연구원 / · 설계 및 해석 / 장비 활용지원 / * 활용지원 장비 목록",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122724,사업화,낮음,,설계·해석 기술서비스 활용 비용지원. 학습셋에 같은 유형이 드물어 판정이 약하다,M28
131,PBLN_000000000121063,경영,경기도,[경기] 2026년 소상공인 사업정리 지원사업 모집 공고,hwp,2330,"지원내용 : 사업정리 컨설팅 및 사업지원금(재기장려금) 지원 / ※ 【사업정리 컨설팅】 소상공인 수요 맞춤 분야별 전문 1:1 컨설팅 제공 / ※ 【사업지원금(재기장려금)】 폐업 및 재기에 필요한 생활자금 지원(1개사 200만원) / ▢ 접수기간 / ◦ (모집공고) 2026. 4. 6.(월요일) ~ / ◦ (신청·접수) 2026. 4. 13.(월요일) 10:00 ~ 예산 소진 시까지 / ※ 접수 이후 컨설팅 수료 및 필수서류 최종 제출 순으로 예산 내 지원 / ▢ 신청방법  / 지원규모 : 320개사 내외 / ▢ 지원대상 : 도내 폐업 또는 폐업 예정 소상공인 ※ 폐업일 : '25. 1. 1. 이후 / ※ '23~'26년 경기도 동일사업 및 유사사업 기수혜자, 신청업체 외 다른 사업자등록 보유자 신청 불가 / ▢ 지원내용 : 사업정리 컨설팅 및 사업지원금(재기장려금) 지원 / ※ 【사업정리 컨설팅】 소상공인 수요 맞춤 분야별 전문 1:1 컨설팅 제공 / ※ 【사업지원금(재기장려금)】 폐업 및 재기에 필요한 생활자금 지원(1개사 200만원) / ▢",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000121063,컨설팅,보통,,사업정리 1:1 컨설팅 + 재기장려금 200만원. 장려금은 정착보조금(컷오프미달) 성격,M28
132,PBLN_000000000117291,경영,농림축산식품부,2026년 한국식품산업클러스터진흥원 기업지원시설ㆍ장비 활용 지원사업 공고,hwp,1989,"지원내용: 신청기업이 식품진흥원과 공동 또는 의뢰하여 수행하며 보조금 지원사업이 아님 / □ 지원한도 / ※ 기업당 최대 지원금은 전 센터가 통합 관리하며 연내 한도를 초과할 수 없음 / □ 세부내용: 국가식품클러스터 기업지원시설에 구축된 개방형 장비 (시험‧분석, 생산)를 식품기업, 기관, 대학 등에 공동 활용지원 / ◦ (기술장비 활용) 기술장비의 직접 활용 및 KOLAS, 시험·검사기관, ISTA 등 인증을 기반으로 한 시험·분석 지원 / ◦ (생산장비 활용) 생산 / 지원규모: 기업별 최대 20백만원 / □ 사업비 구성: 지원금 70~20%, 기업부담금 30~80% / 〈 기업구분에 따른 기업부담비율 〉 / * 국가식품클러스터 입주기업(식품벤처센터, 청년식품창업센터 포함) 및 청년기업(만19∼만39세) / ** 식품산업 연관 중소기업 및 예비창업자(창업지원사업 등 증빙서류) / *** 식품산업 연관 중견기업(대기업 제외), 대학, 연구소 및 관계기관 등 / □ 추진체계: 식품진흥원 인력과 장비를 활용한 직·간접 지원 / □ 공고규모:  / 지원한도 / ※ 기업당 최대 지원금은 전 센터가 통합 관리하며 연내 한도를 초과할 수 없음 / □ 세부내용: 국가식품클러스터 기업지원시설에 구축된 개방형 장비 (시험‧분석, 생산)를 식품기업, 기관, 대학 등에 공동 활용지원 / ◦ (기술장비 활용) 기술장비의 직접 활용 및 KOLAS, 시험·검사기관, ISTA 등 인증을 기반으로 한 시험·분석 지원 / ◦ (생산장비 활용) 생산장비의 직접 활용 및 GMP, HACCP, 스마트 HACCP, 유기가공식품 인증시설 기반 시",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117291,사업화,낮음,,"식품클러스터 개방형 장비(시험·분석, 생산) 공동활용. 학습셋에 장비활용 유형이 거의 없다",M28
133,PBLN_000000000125297,내수,충청북도,[충북] 2026년 충북조달박람회 개별참가 지원사업 재공고,hwp,991,"지원내용 : 충북조달박람회 참가 부스 임차료 지원 / * 125만원 한도(VAT 제외), 기업당 연 1회/ 조달박람회 1부스 / ○ 지원대상 : / - 도내 소재하는 본사 또는 공장등록을 필한 중소기업 / - 제조업 또는 제조업관련 서비스업을 영위하는 업체 / ○ 조달박람회 문의 : 043-218-3443 / ○ 지원제외대상 / ① 필수제출 서류 미제출 및 신청서가 허위인 경우 / ② 국세, 지방세 등의 체납이 있는 경우 / ③ 중소기업 기본법상 중소기업 범위에 해당되지 않는 기 / 지원규모 : 10개사 / ○ 지원내용 : 충북조달박람회 참가 부스 임차료 지원 / * 125만원 한도(VAT 제외), 기업당 연 1회/ 조달박람회 1부스 / ○ 지원대상 : / - 도내 소재하는 본사 또는 공장등록을 필한 중소기업 / - 제조업 또는 제조업관련 서비스업을 영위하는 업체 / ○ 조달박람회 문의 : 043-218-3443 / ○ 지원제외대상 / ① 필수제출 서류 미제출 및 신청서가 허위인 경우 / ② 국세, 지방세 등의 체납이 있는 경우 / ③ 중소기업 기본법상 중소",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125297,판로,높음,,충북조달박람회 참가 부스 임차료,M28
134,PBLN_000000000117561,수출,경상남도,[경남] 진주시 2026년 수출물류비 지원사업 참여업체 모집 공고,hwp,1513,"지원내용 : 항공 및 해상을 통한 수출품에 대한 물류비 지원 / - 수출을 위한 국외 운송비, 국‧내외 하역비 및 창고비 / - 2026년 수출신고필증을 득한 건에 한하여 지급 / (2026년 1월 1일 ~ 소급 적용, 여러 건 합산 가능) / ❍ 세부 지원항목 / ❍ 지원규모 : 20개사 내외 (업체별 최대 200만원 이내) / ❍ 지원제한 / - 유통·도소매·비제조 무역업종 및 농·수산물 제외 / - 지방세 체납이 없어야 하며, 동 수출건 관련 타 기관, 단체, 협회 등 / 지원규모 : 20개사 내외 (업체별 최대 200만원 이내) / ❍ 지원제한 / - 유통·도소매·비제조 무역업종 및 농·수산물 제외 / - 지방세 체납이 없어야 하며, 동 수출건 관련 타 기관, 단체, 협회 등 으로부터 중복 수혜 불가 / ❍ 수행기관 : 한국무역협회 경남지역본부 / 신청 및 접수방법 / ❍ 신청기간 : 2026. 1. 15. ~ 12. 15. (사업비 소진 시 마감) / ❍ 신청자격 : 진주시에 본사 및 공장을 둔 중소 제조업체로 전년도 직수출실적 / 5,0",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117561,수출물류,높음,,항공·해상 수출물류비(운송비·하역비·창고비),M28
135,PBLN_000000000125151,창업,대전광역시,2026년 딥테크 창업기업 기술지원사업 LAB TO CITY (L2C)ㆍ반도체 공고,hwp,1156,"지원내용 / ○ 나노종합기술원 신뢰성 및 분석 장비 사용료 지원 (2,000만원) / * 나노종합기술원 규정에 명시된 할인율 적용으로 실사용료는 상향 / ○ 분석 결과 기술 컨설팅 (전담 연구원 매칭) / □ 접수기간 / ○ 2025. 08. 7.(금) ~ 2026. 08. 20.(목), 16시까지 / □ 접수(서류) 및 문의 / ○ 이메일 : woojinyun@nnfc.re.kr / ○ 문의 : 042-366-1733 / ○ 제출서류 / * 제출서류는 공고게시일로부터 3개월 이 / 지원규모) 총 5개 기업 선발/기업당 2,000만원 기술원장비사용료 지원 / ○ (지원기간) 협약 체결일로부터 3개월 이내 (2026. 9.~2026. 11.) / □ 모집대상 / ○ 다음 각 호의 요건을 모두 충족하는 기업 / - 사업자등록증 기준 창업일로부터 7년 이내인 중소기업 / - 대전광역시 내 사업장을 보유한 기업 / - 나노·소재·반도체·바이오·ICT 융합 분야 창업기업 / - 국세 및 지방세 체납이 없는 기업 / □ 진행일정 / * 상기 일정은 추후 변동",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125151,사업화,낮음,,나노종합기술원 분석장비 사용료 2천만원 + 분석 컨설팅. 장비활용 유형,M28
136,PBLN_000000000119892,금융,대구광역시,[대구] 2026년 중소기업경영안정자금  지원계획 변경 공고(이자지원),hwp,8075,"지원사항 : 이차보전 / - 지원기간 : 1년 / - 이차보전율(이자지원율) ※ 기업부담금리 : 대출금리 - 이차보전율 / ※ 전환자금, 대구형 전통시장·골목상권 활력자금, 지역전략산업육성자금의 경우 자금별 세부사항 참고 / ·고용인원 1인 이상 5인 미만(사업주 제외) 기업 추가지원 0.2% / ·청년·영세기업 추가지원 0.2%(동시충족) / ※ 단, 청년은「청년기본법」제3조제1항에 따른 만34세 이하, 영세기업은「부가가치세법 시행령」제109조제1항에 따른 간이과세자 / 융자조건 / - 대출기간 : 1년 거치 약정 상환 / - 대출금리 : 기업신용도 등을 고려하여 대출 취급은행에서 정함 / 단, 보증서 담보(85% 이상) 시, 금리 최대 1년간 5.5% 이하 / (이자지원 기간 1년간 상한금리 적용, 상한금리 조정 시 별도 공고) / ※ 중견기업 지원자금 보증서 담보 대출 상한금리 적용 제외 / ※ 재창업특례보증(재단)의 대출금리는‘재창업특례보증 업무협약’제8조 / 제1항에 따른 금리 적용(동조 제2항 적용 불가) / - 협력은행 :",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119892,융자,높음,,중소기업경영안정자금 이차보전,M28
137,PBLN_000000000118209,인력,중소벤처기업부,2026년 중소기업 연구인력지원사업 공고,hwpx,26972,"지원내용) / 기준 연봉 / 의 / 50% 이내 지원 / (기업별 1명, 최대 3년간) / - / ① / 기본 지원금 / (기준연봉의 / 40% 지원 / ) , / ② / 장기근속 노력기업 추가지원 / (장기근속을 위한 제도적 투자를 이행 / * / 하는 기업에 / 50%(+10%p) 지원 / ) / * / 협약체결일(’26.6.1)로부터 1개월 이내(’26.7.1)에 지원인력의 / 내일채움공제 가입 완료 / 또는 협약체결일 / (’26.6.1) 기준으로 1년 이내에 지원인력의 계약학과(중기부) 학위과정 지원 / * / * / 협 / 지원 내용 / Level 1 / 중소기업이 필요로 하는 연구인력을 인력혁신센터에서 매칭 지원 / Level 2 / 중소기업에 인턴으로 채용된 예비 연구자의 학위별 지원금 / * / 지원 / 구분 / 정부지원금 / 지원(인턴)기간 / 비고 / 학사 / 월 130만원 / 2~4개월 / 4대 보험 가입 필수 및 최저시급 이상 기업 지급 의무 이행 / 석사 / 월 160만원 / 2개월 / 박사 / 월 190만원 / < 학위별 지원금 기준> / Level 3 / 인턴과정을 수료한 신진연구자에 대해 기업 내 멘토링 방식의 R&D 프로젝트 / (4~6 / 지원규모) / 신규 775개 과제 내외 / 분야 / 구분 / 내역사업명 / 개발기간 및 지원규모 / 비고 / 채용 / 󰊱 / 신진 연구인력 채용지원 / 최대 3년, 신규 260개 / (일반 210개, 레전드50+ 50개) / 과제 내외 / 기업당 최대 1명 / (신진, 고경력 동시수행 불가) / 󰊲 / 고경력 연구인력 채용지원 / 최대 3년, 신규 85개 / (일반 75개, 레전드50+ 10개) 과제 내외 / 기업당 최대 1명 / (신진, 고경력 동시수행 불가) / 파견 / 󰊳 / 공공연 연구인력 파견지원 / 최대",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000118209,고용보조,높음,,"연구인력 기준연봉 50% 이내, 최대 3년",M28
138,PBLN_000000000117992,기술,과학기술정보통신부,2026년 나눔장비 이전지원사업 모집 공고,hwp,4422,"지원내용 / ◌ 지원항목 : 연구장비 이전･설치에 소요되는 비용 / - [사전점검비] 이전신청 연구장비 사전점검 비용(외부 장비전문가 활용비) / - [장비이전비] 연구장비의 이전·설치 시 발생하는 비용 / - [장비수리비] 연구장비의 이전 후 사용에 필요한 수리 비용(소모품비 제외) / ◌ 지원규모 : 장비 당 취득금액의 20% 이내(최대 6천만원) 지원 / ※ ’25년 대비 ’26년의 지원규모가 2배 상향(취득금액 10% → 취득금액 20%)되었으므로, 이전지원금액은  / 지원규모 : 장비 당 취득금액의 20% 이내(최대 6천만원) 지원 / ※ ’25년 대비 ’26년의 지원규모가 2배 상향(취득금액 10% → 취득금액 20%)되었으므로, 이전지원금액은 예산소진에 따라 조기 마감 가능 / □ 신청자격 / ◌ 지방자치단체, 공공기관, 교육기관, 연구기관, 국가보훈단체, 연구개발 또는 국산 장비개발 관련 중소기업* 등 / * ｢중소기업기본법｣ 제2조제1항 및 동법 시행령 제3조(중소기업의 범위)에 따른 기업. / 다만, 제작사의 제작장비에 대한 이",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117992,,보통,컷오프미달,연구장비(학습 4건). 연구장비 이전·설치비 지원,M28
139,PBLN_000000000119434,금융,고용노동부,2026년 (예비)사회적기업 이차보전 지원계획 공고,hwp,3218,"지원내용: 운전자금 대출에 대해 이자차액 2.5%p 지원 / - 이차보전 적용 대출한도: 최대 2억 / 우대기업* 최대 3억 / * 우대대상: ‘23~’26년 한국사회적기업진흥원 SVI 측정 탁월·우수 기업 / - 대출기간: 1년 만기일시상환(1년 단위 연장, 최대 10년 이내) / ㅇ 지원(이차보전)기간: 대출 실행일로부터 만 1년(12개월) / ㅇ 신청기간: 2026년 2월 10일 ~ 예산 소진 시 / ㅇ 사업 구조 / 󰊲 사업내용 / ㅇ 지원대상: (예비)사회적기업 / / 사업내용 / ㅇ 지원대상: (예비)사회적기업 / ㅇ 지원내용: 신용보증부 대출에 대한 이차보전 / - 이차보전 적용 대출한도: 기본 최대 2억 / 우대기업 최대 3억 / - 자금용도: 신규 운전자금 ※ 대환 용도 사용 금지 / - 적용금리: 은행 대출금리에서, 이차보전 2.5%p 차감 금리 적용 / - 대출기간: 1년 만기일시상환(1년 단위, 최대 10년 이내 연장) / - 중도상환수수료: 전액 면제 / ㅇ 협약기관 및 역할 / - 고용노동부/사회적기업진흥원, 신용보증기금",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119434,융자,높음,,(예비)사회적기업 운전자금 이차보전 2.5%p,M28
140,PBLN_000000000124442,기술,중소벤처기업부,[경북] 청도군 2026년 스마트산업ㆍ문화관광 융합 신성장 지원사업 공고(시군구연고산업육성사업ㆍ스마트 기술 컨설팅),hwp,1192,"지원규모) 총 8,500천원 / ㅇ (지원기간) 협약일로부터 2026.10.30. 까지 / ㅇ (지원대상) 청도군에 소재(본사, 공장 기준)한 중소기업을 대상으로 하며, 농산업, 제조가공, 문화관광 관련 사업자 지원 / ㅇ (지원방법) 수혜기업 선정 후 간접지원 (전문가 매칭 및 자문료 지급) / ＊ 담당기관이 자문 전문가를 매칭하고, 전문가에게 자문료를 입금하는 간접지원 방식 / ＊ 담당기관의 검토 및 판단에 따라 1개 사당 복수 건의 지원이 가능 / ㅇ (지원프로그램",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124442,컨설팅,높음,,전문가 매칭·자문료 간접지원(스마트 기술 컨설팅),M28
141,PBLN_000000000120897,내수,전남광주통합특별시,[전남] 2026년 수산가공제품 박람회 참가 지원사업 공고,hwp,4541,"지원내용 : 부스 임차료, 시설 장치비, 홍보물 제작비 / - 부스임차료 및 시설장치비는 자부담 및 부가세 제외 최대 300만원 내 지원 / - 홍보물(리플렛, 카탈로그, 동영상, 홍보판촉물 등) 제작비는 최대 100만원 이내, 단 홍보물에는 해당 박람회 명이 명시되어야 증빙으로 인정 / ❍ 지원한도 : 기업당 최대 300만원 이내 / ❍ 지원비율 : 지원 한도 내 실제 집행비용의 90% 이내 / <참가비 예시 / 부가세 별도> / ※ 홍보비는 최대 100만원까지 지원가능하 / 지원한도 : 기업당 최대 300만원 이내 / ❍ 지원비율 : 지원 한도 내 실제 집행비용의 90% 이내 / <참가비 예시 / 부가세 별도> / ※ 홍보비는 최대 100만원까지 지원가능하며, 초과비용은 자부담 원칙 / 2. 신청안내 / ❍ 접수기간 : 지원금 소진 시까지 상시 접수 / ❍ 신청방법 : 이메일 접수 / - 메일 : wwoww@jepa.kr(PDF파일 전송) / ❍ 제출서류 : 박람회 참가 신청서·목록 확인서 및 부속서류 / ❍ 문 의 처 : 전남중소기업일자리경제진흥원",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000120897,판로,높음,,수산가공제품 박람회 부스임차료·장치비·홍보물,M28
142,PBLN_000000000117579,금융,충청북도,[충북] 단양군 2026년 소상공인 융자금 이차보전 지원사업 공고,hwp,728,"지원내용 / ❍ 융자한도: 업체당 최대 7천만원 이내 / ❍ 융자기간: 5년이내 일시상환(1년마다 기한연장) / ❍ 이차보전: 약정 이자율 중 연 3.0% 이내 / ❍ 지원기간: 3년 / ❍ 지원방법: 금융기관에 직접 이자 지원 / ❍ 융자(대출)기관: NH농협은행 단양군지부 / 4. 지원신청 및 접수 / ❍ 접수기간: 2026. 1. 2. ~ 자금 소진시까지 / ❍ 접 수 처: 충북신용보증재단 제천지점[☎043)249-5790] / ❍ 신청방법 / ❍ 구비서류: 사업자등록증, 임",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117579,융자,높음,,소상공인 융자금 이차보전 연 3.0%,M28
143,PBLN_000000000122191,경영,경상북도,[경북] 2026년 소상공인 사회보험료 지원 사업 참여자 모집 공고,hwp,1966,"지원내용) 2026년 1∼12월분 보험료 납부액의 10∼40% 지원 / * 소상공인시장진흥공단에서 시행 중인「2026년 자영업자 고용보험료 지원사업」중복수혜 가능 / <고용보험료 지원> / <산재보험료 지원, 2026년 도소매/음식/숙박업 요율 기준> / ※ (고용·산재) 월 보험료는 실제 보험료와 차이가 있을 수 있음, 원단위 절사하여 지원 / □ (조기종료) 2026년 사업예산 소진으로 인해 접수 기간 내 신청이 되었다고 하더라도 지원금이 지급되지 않을 수 있음 / □ (선정통보",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000122191,,높음,컷오프미달,사회보험료(학습 1건). 고용·산재보험료 10~40% 지원,M28
144,PBLN_000000000117676,경영,중소벤처기업부,2026년 희망리턴패키지 원스톱폐업지원 소상공인 모집 공고,hwp,2518,"지원내용) ➀사업정리컨설팅, ➁점포철거비, ➂법률자문, ➃채무조정 / ※ ➀ ∼ ➃ 중복신청 가능 / < 원스톱폐업지원 추진절차 > / * 소상공인24(sbiz24.kr) : 점포철거비 / 희망리턴패키지(hope.sbiz.or.kr) : 사업정리컨설팅, 법률자문, 채무조정 / □ 신청자격 : 사업공고일 기준, 폐업(예정) 소상공인으로 다음 요건을 모두 만족해야 함 / □ 지원규모 : 총 12,000건 내외 / □ 지원내용 : 분야별 전문가를 통한 1:1 대면 컨설팅 제공 / / 지원규모) 44,250건 내외 / 193,200백만원 / □ (지원내용) ➀사업정리컨설팅, ➁점포철거비, ➂법률자문, ➃채무조정 / ※ ➀ ∼ ➃ 중복신청 가능 / < 원스톱폐업지원 추진절차 > / * 소상공인24(sbiz24.kr) : 점포철거비 / 희망리턴패키지(hope.sbiz.or.kr) : 사업정리컨설팅, 법률자문, 채무조정 / □ 신청자격 : 사업공고일 기준, 폐업(예정) 소상공인으로 다음 요건을 모두 만족해야 함 / □ 지원규모 : 총 12,000건 내외 / □ 지 / 지원한도 차등 적용 (’25년 7월 11일 기준) / * 전자세금계산서 상 공급가액만 지원하며(부가세 지원 제외), 반드시 국세청에 / 사업자등록이 되어있는 업체를 통해 철거해야 함 (자력철거 시 지원불가) / □ 신청자격 : 사업공고일 기준, 다음 요건을 모두 만족해야 함 / □ 추진절차 / < 철거 예정자 > / ※ 신청서류 제출 : 1차신청서류(사업신청 시) → 2차정산서류(철거비 정산 시) / < 기 철거자 > / ※ 신청서류 제출 : 1차신청서류 + 2차정산서류 <사업신",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117676,컨설팅,보통,,희망리턴패키지 - 사업정리컨설팅·법률자문·채무조정·점포철거비 복합,M28
145,PBLN_000000000117588,금융,강원특별자치도,[강원] 춘천시 2026년 중소기업 특례보증 지원계획 공고,hwp,1497,"지원내용: 특례보증(완화된 보증심사 기준 적용) 추천을 통한 자금 대출을 위한 / 보증서 발급 지원 / ❍ 보증기간: 최대 4년 이내 / 󰊲 특례보증 제외 대상 / ❍ 융자추천 한도액을 넘은 기업 / ❍ 신청일 기준 휴‧폐업 중인 기업 / ❍ 세금(국세 또는 지방세)을 체납 중인 기업 / ❍ 신청일 기준 춘천시 육성자금 지원 종료 후 2년 이내인 기업 / ❍ 금융기관으로부터 불량거래로 규제 중인 기업(대출이 불가능한 기업) / ❍ 대기업이 발행주식 총수 또는 출자총액의 50% / 지원규모: 75억 원 / ❍ 지원대상: 신청일 현재 춘천시에 사업장을 소재한 중소기업 및 소상공인 중 / ① 중소기업: 제조업, 정보통신산업, 지식산업 영위 업체 / ② 소상공인: 사치 및 향락 등 제외 전업종 (*붙임1 참조) / ❍ 보증한도: 중소기업(1억원), 소상공인(5천만원) / ❍ 자금용도: 기업경영을 위한 운전자금 / ❍ 지원내용: 특례보증(완화된 보증심사 기준 적용) 추천을 통한 자금 대출을 위한 / 보증서 발급 지원 / ❍ 보증기간: 최대 4년 이내 / 󰊲 특례",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000117588,보증,높음,,춘천시 중소기업 특례보증,M28
146,PBLN_000000000124665,기타,서울특별시,[서울] 2026년 2차(하반기) 예비사회적기업(지역형) 지정계획 공고,hwp,8982,사업내용을 이해할 수 있도록 상세히 작성(필요시 별지작성) / [ 서식 2-1 ] / [ 서식 2-2 ] / [ 서식 2-3 ] / [ 서식 2-4 ] / [ 서식 2-5 ] / [ 서식 3 ] / [ 서식 4 ] / [ 서식 5 ],https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124665,,보통,컷오프미달,자격인증(학습 8건). 예비사회적기업 지정. 원문 발췌가 서식 목록뿐이라 근거가 얇다,M28
147,PBLN_000000000119518,기술,전북특별자치도,[전북] 2026년 에너지산업융복합단지 공동연구장비 활용 및 컨설팅 지원 수혜기업 모집 공고,hwp,2723,"지원분야) / - 전북테크노파크 보유 장비 대상 공동연구장비 활용 지원 / - 에너지 관련 기업 애로사항(기술, 경영, 마케팅, 디자인, 특허 등) 해결형 컨설팅 지원 / ◦ (지원기간) 상시접수(~`26. 9. 4.까지)※ 예산 소진시 지원 조기마감 / ◦ (지원규모) / * 공동연구장비 활용 지원 신청시 신청 전 수요 장비 활용 가능 유무 확인 필요 / ※ 지원비는 선정기업을 거치지 않고 전북TP에서 직접 부담하며, 선정기업의결과서류 제출 확인 이후 지급 대상에게  / 지원규모) / * 공동연구장비 활용 지원 신청시 신청 전 수요 장비 활용 가능 유무 확인 필요 / ※ 지원비는 선정기업을 거치지 않고 전북TP에서 직접 부담하며, 선정기업의결과서류 제출 확인 이후 지급 대상에게 지급함 / ◦ (지원대상) 새만금 에너지산업융복합단지* 내 에너지 관련 기업** / - 본사업을 통해 旣지원받은 횟수가 2회 미만인 기업 / (0~1회 旣지원 받은 기업 가능/2회 旣지원 받은 기업 불가능) / * 군산2국가산단, 새만금산단 1·2·5·6공구, 부",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000119518,컨설팅,낮음,,공동연구장비 활용 + 애로 해결형 컨설팅 복합. 장비활용 쪽이 앞에 온다,M28
148,PBLN_000000000124545,인력,경상북도,2026년 경북 그린바이오 벤처 캠퍼스 기업지원 프로그램(고용창출) 수혜기업 모집 공고,hwp,2742,"[포항테크노파크 공고 제2026-176호] / 2026년 그린바이오 벤처 캠퍼스 기업지원 / 프로그램(고용창출) 수혜기업 모집 공고 / * 그린바이오 산업 : 농업생명자원에 생명공학 기술 등을 적용, 농업 및 전‧후방산업 전반에 대해 / 부가가치를 창출하는 新산업 / □ 사업 목적 / ◦ 그린바이오 산업 6대* 유망분야 중소벤처 기업의 창업 보육을 통한 성장 도모 / * 6대 유망분야 : 동물용의약품, 미생물, 식품(대체식품), 천연물 소재, 곤충, 종자 등 농식품부 그린바이오 산업 육성전략에 제시된 분야 / ◦ 경북·포항지역의 그린바이오 산업 전문인력의 신규 일자리 창출 지원 / □ 지원 대상 및 내용 / □ 신청 제한 / □ 신청·접수 기간 : 상시모집(2026.7.20. ~) / □ 신청 방법 : 온라인 접수 / ◦ (재)포항테크노파크 홈페이지(www.ptp.or.kr) 사업공고에서 사업 신청 양식 다운로드 및 사업신청 등록 / ※ 신청 마감 후, 접수된 사업계획서 등 자료 일체는 변경 및 반환 불가. / ◦ 문 의 처 : (재)포항테크노파크 바이오사업본부 그린바이오산업팀 / 박동규 선임연구원, 054-262-4215, kei@ptp.or.kr / □ 제출 서류(필수) / ※ 필수서류 미제출 시, 지원 대상에서 제외됨 / ※ 신청서는 공고문에 첨부된 양식을 준수하며, 변경 및 임의 양식사용 불가 / ※ 신규고용은 공고일로부터 3개월 이전 고용자까지 신규고용으로 인정함. 단, 지원금은 (재)포항테크노파크에서 발송한 선정 공문을 수령한 날부터 계상/지급 가능함 / ※ 사업기간 內(26년 8월~12월) 동안 고용이 유지된 기업에 한하여 인정 / ※ 26년 12월, 급여 지급내역서는 고용 유지 확약서로 대체(향후, 인건비 지급서류 제출) / □ 평가 및 선정 절차 / ※ 상기 일정은 사",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000124545,고용보조,보통,,그린바이오 벤처캠퍼스 고용창출 프로그램. 창업보육과 경계,M28
149,PBLN_000000000125004,수출,과학기술정보통신부,2026년 일본 디지털 시장개척단 참가기업 모집 공고,hwp,1227,"지원 내용 / ㅇ (현지 마케팅 행사) 현지 바이어 발굴·매칭, B2B 상담 운영 지원, 참가기업별 상담 공간(책상, 모니터, 인터넷 제공 등) 제공, 기업소개자료 제작 등 / ※ 전시 공간은 자체 행사 공간을 임차하여 진행할 예정이며, 본 사업 지원기업을 포함한 총 30여개의 한국 기업 현지진출 전시부스 구축 예정 / ㅇ (현지 네트워킹) 현지 진출에 도움이 될 수 있는 주요 기관 또는 기업, 우리기업 간 네트워킹 구축 활동 지원 / ※ 네트워킹 활동은 행사 주관기관",https://www.bizinfo.go.kr/sii/siia/selectSIIA200Detail.do?pblancId=PBLN_000000000125004,판로,높음,,일본 시장개척단 - 바이어 매칭·B2B 상담·전시부스,M28
